Time,wave
31.75,0.850058376789093
32.0,0.7244443297386169
32.25,0.5578540563583374
32.5,0.35832756757736206
32.75,0.13701742887496948
33.0,-0.08980764448642731
33.25,-0.2992369532585144
33.5,-0.4649707078933716
33.75,-0.5657547116279602
34.0,-0.594477653503418
34.25,-0.5626310706138611
34.5,-0.4974086880683899
34.75,-0.4326152801513672
35.0,-0.39697861671447754
35.25,-0.4038338363170624
35.5,-0.44576847553253174
35.75,-0.49693894386291504
36.0,-0.5237571597099304
36.25,-0.5007303953170776
36.5,-0.4241134822368622
36.75,-0.3151595890522003
37.0,-0.2097770869731903
37.25,-0.13987085223197937
37.5,-0.11807706952095032
37.75,-0.1355125606060028
38.0,-0.1728142350912094
38.25,-0.2144123911857605
38.5,-0.25399118661880493
38.75,-0.28747349977493286
39.0,-0.3021424114704132
39.25,-0.2754259407520294
39.5,-0.18909230828285217
39.75,-0.049425214529037476
40.0,0.10491177439689636
40.25,0.21913592517375946
40.5,0.25544607639312744
40.75,0.2197294533252716
41.0,0.1599201112985611
41.25,0.13422353565692902
41.5,0.17152950167655945
41.75,0.25401079654693604
42.0,0.3358887732028961
42.25,0.3833460509777069
42.5,0.4027462303638458
42.75,0.4327883720397949
43.0,0.505874514579773
43.25,0.6108066439628601
43.5,0.6902763843536377
43.75,0.6794960498809814
44.0,0.5578881502151489
44.25,0.3721327781677246
44.5,0.20892688632011414
44.75,0.1344919502735138
45.0,0.14534896612167358
45.25,0.16793209314346313
45.5,0.10844805836677551
45.75,-0.08326858282089233
46.0,-0.3819672465324402
46.25,-0.7077085375785828
46.5,-0.9796717166900635
46.75,-1.160646915435791
47.0,-1.2609899044036865
47.25,-1.3053710460662842
47.5,-1.2950005531311035
47.75,-1.1987186670303345
48.0,-0.98011314868927
48.25,-0.6367936134338379
48.5,-0.21855370700359344
48.75,0.19140595197677612
49.0,0.5179702043533325
49.25,0.7280585765838623
49.5,0.834730327129364
49.75,0.8739694356918335
50.0,0.8759498596191406
50.25,0.8520771265029907
50.5,0.8023188710212708
50.75,0.7299464344978333
51.0,0.6483615040779114
51.25,0.5754795074462891
51.5,0.5242314338684082
51.75,0.49908164143562317
52.0,0.4994720220565796
52.25,0.5217505097389221
52.5,0.5531771183013916
52.75,0.5632054805755615
53.0,0.5063718557357788
53.25,0.34509000182151794
53.5,0.08220739662647247
53.75,-0.22257842123508453
54.0,-0.4734659194946289
54.25,-0.5918921232223511
54.5,-0.56915682554245
54.75,-0.4785372316837311
55.0,-0.4317450523376465
55.25,-0.5048723220825195
55.5,-0.6845375895500183
55.75,-0.8737457990646362
56.0,-0.9557125568389893
56.25,-0.8719693422317505
56.5,-0.6605347990989685
56.75,-0.4286886155605316
57.0,-0.2817258834838867
57.25,-0.2585917115211487
57.5,-0.3172571659088135
57.75,-0.3744032680988312
58.0,-0.3660079836845398
58.25,-0.284898042678833
58.5,-0.173335999250412
58.75,-0.08329541981220245
59.0,-0.03766488656401634
59.25,-0.019092366099357605
59.5,0.011253312230110168
59.75,0.0839681550860405
60.0,0.2028442919254303
60.25,0.3461400866508484
60.5,0.4803943634033203
60.75,0.574137806892395
61.0,0.6048787832260132
61.25,0.5618182420730591
61.5,0.44907575845718384
61.75,0.28933340311050415
62.0,0.12257364392280579
62.25,-0.00421585887670517
62.5,-0.05318719893693924
62.75,-0.008650124073028564
63.0,0.12036170065402985
63.25,0.3072882294654846
63.5,0.517505407333374
63.75,0.7139541506767273
64.0,0.8599351644515991
64.25,0.9254462122917175
64.5,0.8995770215988159
64.75,0.8015815019607544
65.0,0.6776082515716553
65.25,0.5769558548927307
65.5,0.5188148617744446
65.75,0.47282248735427856
66.0,0.3723946213722229
66.25,0.1573522388935089
66.5,-0.180901437997818
66.75,-0.5841951370239258
67.0,-0.9551947712898254
67.25,-1.2100863456726074
67.5,-1.3197822570800781
67.75,-1.3125089406967163
68.0,-1.2401325702667236
68.25,-1.1374516487121582
68.5,-1.0060299634933472
68.75,-0.8310190439224243
69.0,-0.6111682653427124
69.25,-0.3725658655166626
69.5,-0.15389809012413025
69.75,0.021632924675941467
70.0,0.15904691815376282
70.25,0.27466410398483276
70.5,0.36405250430107117
70.75,0.38741740584373474
71.0,0.2933667302131653
71.25,0.06849390268325806
71.5,-0.22711533308029175
71.75,-0.47430405020713806
72.0,-0.5588107109069824
72.25,-0.4438403248786926
72.5,-0.1979895532131195
72.75,0.04572897404432297
73.0,0.17428773641586304
73.25,0.1645280122756958
73.5,0.09020596742630005
73.75,0.06359627842903137
74.0,0.15554559230804443
74.25,0.3509654998779297
74.5,0.5677369832992554
74.75,0.719626247882843
75.0,0.7741110920906067
75.25,0.7646880149841309
75.5,0.7542781829833984
75.75,0.7819112539291382
76.0,0.8327980041503906
76.25,0.8501561880111694
76.5,0.7753725051879883
76.75,0.5861788988113403
77.0,0.30968961119651794
77.25,0.008026719093322754
77.5,-0.24890336394309998
77.75,-0.40761980414390564
78.0,-0.4450604021549225
78.25,-0.3734155595302582
78.5,-0.23692326247692108
78.75,-0.09855350852012634
79.0,-0.016023486852645874
79.25,-0.015332385897636414
79.5,-0.07817995548248291
79.75,-0.15574510395526886
80.0,-0.20425094664096832
80.25,-0.21882927417755127
80.5,-0.23876959085464478
80.75,-0.31601929664611816
81.0,-0.4674842655658722
81.25,-0.6480250358581543
81.5,-0.7690302133560181
81.75,-0.754299521446228
82.0,-0.5947754383087158
82.25,-0.3614790439605713
82.5,-0.16482147574424744
82.75,-0.08743691444396973
83.0,-0.13705521821975708
83.25,-0.2505221962928772
83.5,-0.34225356578826904
83.75,-0.35944268107414246
84.0,-0.3053128719329834
84.25,-0.2197149246931076
84.5,-0.13946828246116638
84.75,-0.07263697683811188
85.0,-0.004235386848449707
85.25,0.07840795814990997
85.5,0.16803571581840515
85.75,0.24501168727874756
86.0,0.30145561695098877
86.25,0.3562978506088257
86.5,0.4424669146537781
86.75,0.5736122727394104
87.0,0.7191681861877441
87.25,0.8138673901557922
87.5,0.8005672693252563
87.75,0.6760551333427429
88.0,0.5025917291641235
88.25,0.37176749110221863
88.5,0.3436870872974396
88.75,0.4051940143108368
89.0,0.4786146581172943
89.25,0.4757482409477234
89.5,0.3585774302482605
89.75,0.16355159878730774
90.0,-0.0263981893658638
90.25,-0.14007896184921265
90.5,-0.16392795741558075
90.75,-0.14470088481903076
91.0,-0.15072035789489746
91.25,-0.2226029336452484
91.5,-0.3484935760498047
91.75,-0.47809189558029175
92.0,-0.5608679056167603
92.25,-0.5792941451072693
92.5,-0.5553087592124939
92.75,-0.5299651622772217
93.0,-0.5341136455535889
93.25,-0.5706390142440796
93.5,-0.6168889403343201
93.75,-0.6412391066551208
94.0,-0.6205456256866455
94.25,-0.5488316416740417
94.5,-0.4358048141002655
94.75,-0.29973191022872925
95.0,-0.15964975953102112
95.25,-0.029431864619255066
95.5,0.08528915047645569
95.75,0.18638890981674194
96.0,0.277991384267807
96.25,0.3589652180671692
96.5,0.41853541135787964
96.75,0.44049960374832153
97.0,0.41569578647613525
97.25,0.35479557514190674
97.5,0.2901894450187683
97.75,0.26182639598846436
98.0,0.29375314712524414
98.25,0.3771961033344269
98.5,0.4735299050807953
98.75,0.5371843576431274
99.0,0.543220579624176
99.25,0.5000568628311157
99.5,0.4380388855934143
99.75,0.38310620188713074
100.0,0.3364200294017792
100.25,0.2764807939529419
100.5,0.18228435516357422
100.75,0.05855466425418854
101.0,-0.058727286756038666
101.25,-0.12362819164991379
101.5,-0.11403091996908188
101.75,-0.05249454826116562
102.0,0.0029826313257217407
102.25,-0.00662645697593689
102.5,-0.10566982626914978
102.75,-0.2720087766647339
103.0,-0.4565473198890686
103.25,-0.618438720703125
103.5,-0.7488276362419128
103.75,-0.8657577037811279
104.0,-0.9850971102714539
104.25,-1.0915908813476562
104.5,-1.134312629699707
104.75,-1.0532538890838623
105.0,-0.8202595710754395
105.25,-0.4661530554294586
105.5,-0.07420209050178528
105.75,0.25803157687187195
106.0,0.4658302664756775
106.25,0.5459155440330505
106.5,0.5509746670722961
106.75,0.555535614490509
107.0,0.6139748692512512
107.25,0.7334998846054077
107.5,0.8740108013153076
107.75,0.9715591073036194
108.0,0.9710851311683655
108.25,0.852362334728241
108.5,0.6385077238082886
108.75,0.38546618819236755
109.0,0.15851113200187683
109.25,0.0063523054122924805
109.5,-0.056295037269592285
109.75,-0.0505700558423996
110.0,-0.019354432821273804
110.25,-0.004323095083236694
110.5,-0.025752350687980652
110.75,-0.07548020780086517
111.0,-0.12628309428691864
111.25,-0.15167221426963806
111.5,-0.14415660500526428
111.75,-0.12115366011857986
112.0,-0.11530880630016327
112.25,-0.15532635152339935
112.5,-0.2486523985862732
112.75,-0.37576913833618164
113.0,-0.4986555874347687
113.25,-0.5782504677772522
113.5,-0.5913875699043274
113.75,-0.5391457676887512
114.0,-0.4435829222202301
114.25,-0.33587998151779175
114.5,-0.24252775311470032
114.75,-0.17629306018352509
115.0,-0.13558539748191833
115.25,-0.11099439859390259
115.5,-0.09390553832054138
115.75,-0.08107054978609085
116.0,-0.07210063189268112
116.25,-0.06230473518371582
116.5,-0.03766167163848877
116.75,0.02173745632171631
117.0,0.12939339876174927
117.25,0.2786690294742584
117.5,0.4384981393814087
117.75,0.5647396445274353
118.0,0.6223063468933105
118.25,0.6040586829185486
118.5,0.5324414968490601
118.75,0.44136494398117065
119.0,0.3507612943649292
119.25,0.2533661723136902
119.5,0.1256115436553955
119.75,-0.04397783800959587
120.0,-0.23071074485778809
120.25,-0.37563392519950867
120.5,-0.417020320892334
120.75,-0.33215272426605225
121.0,-0.15932241082191467
121.25,0.018580123782157898
121.5,0.12091845273971558
121.75,0.1162504255771637
122.0,0.03748485445976257
122.25,-0.04455278813838959
122.5,-0.06986827403306961
122.75,-0.025905653834342957
123.0,0.052240967750549316
123.25,0.114787757396698
123.5,0.1363847404718399
123.75,0.13189201056957245
124.0,0.13888520002365112
124.25,0.1828201711177826
124.5,0.2526942491531372
124.75,0.30530160665512085
125.0,0.2933869957923889
125.25,0.19609591364860535
125.5,0.03091830015182495
125.75,-0.15781331062316895
126.0,-0.32181060314178467
126.25,-0.42685467004776
126.5,-0.4581926763057709
126.75,-0.41803818941116333
127.0,-0.3234311640262604
127.25,-0.20652182400226593
127.5,-0.11081704497337341
127.75,-0.07703724503517151
128.0,-0.122189462184906
128.25,-0.22590556740760803
128.5,-0.3376274108886719
128.75,-0.404100239276886
129.0,-0.39964643120765686
129.25,-0.3370823860168457
129.5,-0.25072401762008667
129.75,-0.16522946953773499
130.0,-0.07638579607009888
130.25,0.039393410086631775
130.5,0.19433265924453735
130.75,0.3645116686820984
131.0,0.49519944190979004
131.25,0.536314070224762
131.5,0.48130613565444946
131.75,0.3771156072616577
132.0,0.29388102889060974
132.25,0.2754077911376953
132.5,0.3081338703632355
132.75,0.33323201537132263
133.0,0.2928221523761749
133.25,0.17455998063087463
133.5,0.02033837139606476
133.75,-0.1059187799692154
134.0,-0.16384048759937286
134.25,-0.15875986218452454
134.5,-0.1247190609574318
134.75,-0.0864531621336937
135.0,-0.035755082964897156
135.25,0.05564916133880615
135.5,0.197537362575531
135.75,0.35168272256851196
136.0,0.44052958488464355
136.25,0.3922220468521118
136.5,0.18936240673065186
136.75,-0.1154613047838211
137.0,-0.4288492798805237
137.25,-0.667761504650116
137.5,-0.7947195768356323
137.75,-0.8155373334884644
138.0,-0.7499248385429382
138.25,-0.6065030097961426
138.5,-0.38561853766441345
138.75,-0.10501350462436676
139.0,0.17997096478939056
139.25,0.387331485748291
139.5,0.4491453766822815
139.75,0.35350072383880615
140.0,0.15460535883903503
140.25,-0.058298155665397644
140.5,-0.21094782650470734
140.75,-0.2773768901824951
141.0,-0.27608612179756165
141.25,-0.2391054630279541
141.5,-0.18336816132068634
141.75,-0.10681711137294769
142.0,-0.006359845399856567
142.25,0.10545006394386292
142.5,0.20480337738990784
142.75,0.27931052446365356
143.0,0.3454158902168274
143.25,0.4390849769115448
143.5,0.5820000767707825
143.75,0.7506405115127563
144.0,0.8779104948043823
144.25,0.8926024436950684
144.5,0.769599199295044
144.75,0.5519224405288696
145.0,0.3252604007720947
145.25,0.1624516099691391
145.5,0.07923121005296707
145.75,0.033587031066417694
146.0,-0.03333079814910889
146.25,-0.14898842573165894
146.5,-0.2917584180831909
146.75,-0.4149819612503052
147.0,-0.48962265253067017
147.25,-0.5289996266365051
147.5,-0.5760183334350586
147.75,-0.6654447317123413
148.0,-0.7931588888168335
148.25,-0.9164028763771057
148.5,-0.9819462895393372
148.75,-0.9577398300170898
149.0,-0.8445678949356079
149.25,-0.664738655090332
149.5,-0.4443567097187042
149.75,-0.2067640721797943
150.0,0.021389082074165344
150.25,0.2061862051486969
150.5,0.31792575120925903
150.75,0.35352379083633423
151.0,0.3482566475868225
151.25,0.35867226123809814
151.5,0.4221898913383484
151.75,0.5234911441802979
152.0,0.5989097952842712
152.25,0.582568883895874
152.5,0.4622803330421448
152.75,0.30013877153396606
153.0,0.19633439183235168
153.25,0.21896958351135254
153.5,0.3521749973297119
153.75,0.5037357807159424
154.0,0.568545937538147
154.25,0.5004568099975586
154.5,0.3379010558128357
154.75,0.1650754064321518
155.0,0.041511908173561096
155.25,-0.04254177212715149
155.5,-0.14915326237678528
155.75,-0.32906901836395264
156.0,-0.5645211935043335
156.25,-0.76671302318573
156.5,-0.8321335315704346
156.75,-0.7149379253387451
157.0,-0.4599967896938324
157.25,-0.17264202237129211
157.5,0.049745574593544006
157.75,0.17212170362472534
158.0,0.2244853973388672
158.25,0.2583610415458679
158.5,0.29736191034317017
158.75,0.32221633195877075
159.0,0.2982063889503479
159.25,0.2169162631034851
159.5,0.11432316899299622
159.75,0.04953349754214287
160.0,0.06266038119792938
160.25,0.14668244123458862
160.5,0.25493893027305603
160.75,0.3356337547302246
161.0,0.3639846444129944
161.25,0.34781694412231445
161.5,0.30703204870224
161.75,0.24906204640865326
162.0,0.16330111026763916
162.25,0.03792397677898407
162.5,-0.11837780475616455
162.75,-0.27188071608543396
163.0,-0.3828543424606323
163.25,-0.43367719650268555
163.5,-0.4430490732192993
163.75,-0.45454996824264526
164.0,-0.5080370903015137
164.25,-0.6147080063819885
164.5,-0.7520608901977539
164.75,-0.878700852394104
165.0,-0.9557429552078247
165.25,-0.960798978805542
165.5,-0.8903669714927673
165.75,-0.7556842565536499
166.0,-0.5782960653305054
166.25,-0.38551002740859985
166.5,-0.20219522714614868
166.75,-0.03858137130737305
167.0,0.11809657514095306
167.25,0.2982281744480133
167.5,0.5287446975708008
167.75,0.8086483478546143
168.0,1.0999125242233276
168.25,1.3441188335418701
168.5,1.495487093925476
168.75,1.5466331243515015
169.0,1.5268611907958984
169.25,1.4736448526382446
169.5,1.3995780944824219
169.75,1.2814277410507202
170.0,1.0805654525756836
170.25,0.7783212661743164
170.5,0.3975882828235626
170.75,-0.006971240043640137
171.0,-0.38129347562789917
171.25,-0.699919581413269
171.5,-0.9665386080741882
171.75,-1.188833475112915
172.0,-1.3518292903900146
172.25,-1.416516661643982
172.5,-1.3483912944793701
172.75,-1.1539260149002075
173.0,-0.8932642936706543
173.25,-0.6547279953956604
173.5,-0.5068756341934204
173.75,-0.46220651268959045
174.0,-0.47817903757095337
174.25,-0.49254971742630005
174.5,-0.46477484703063965
174.75,-0.39345473051071167
175.0,-0.3017638325691223
175.25,-0.20900866389274597
175.5,-0.1152106374502182
175.75,-0.010067678987979889
176.0,0.10634522140026093
176.25,0.21515001356601715
176.5,0.2940138876438141
176.75,0.3437873423099518
177.0,0.3996102213859558
177.25,0.510526716709137
177.5,0.6986054182052612
177.75,0.9298146367073059
178.0,1.1236944198608398
178.25,1.2003276348114014
178.5,1.132391095161438
178.75,0.9637568593025208
179.0,0.7795119285583496
179.25,0.6486759781837463
179.5,0.5811293721199036
179.75,0.5287163853645325
180.0,0.42652618885040283
180.25,0.24090471863746643
180.5,-0.01125161349773407
180.75,-0.2821255028247833
181.0,-0.5302781462669373
181.25,-0.7431706786155701
181.5,-0.9281727075576782
181.75,-1.0847034454345703
182.0,-1.1862163543701172
182.25,-1.1917316913604736
182.5,-1.0791499614715576
182.75,-0.8721505999565125
183.0,-0.6353713274002075
183.25,-0.43801331520080566
183.5,-0.3121378719806671
183.75,-0.2373465895652771
184.0,-0.16340941190719604
184.25,-0.052906304597854614
184.5,0.08914392441511154
184.75,0.22052563726902008
185.0,0.2958066761493683
185.25,0.300956130027771
185.5,0.26144275069236755
185.75,0.21928462386131287
186.0,0.19945010542869568
186.25,0.19365769624710083
186.5,0.17415504157543182
186.75,0.12510225176811218
187.0,0.06462128460407257
187.25,0.03816626965999603
187.5,0.08657710254192352
187.75,0.2124021053314209
188.0,0.36986881494522095
188.25,0.48715636134147644
188.5,0.5067067742347717
188.75,0.41776371002197266
189.0,0.2613236904144287
189.25,0.10632068663835526
189.5,0.012895666062831879
189.75,0.004077281802892685
190.0,0.05955135077238083
190.25,0.1316480189561844
190.5,0.17262358963489532
190.75,0.1588132083415985
191.0,0.10063165426254272
191.25,0.034841179847717285
191.5,0.003606259822845459
191.75,0.030955567955970764
192.0,0.10902531445026398
192.25,0.20177963376045227
192.5,0.26436352729797363
192.75,0.26640743017196655
193.0,0.20469334721565247
193.25,0.09762410819530487
193.5,-0.03275709226727486
193.75,-0.17595410346984863
194.0,-0.33219778537750244
194.25,-0.49627450108528137
194.5,-0.6409492492675781
194.75,-0.7183581590652466
195.0,-0.6845387816429138
195.25,-0.5327890515327454
195.5,-0.3103750944137573
195.75,-0.10193437337875366
196.0,0.01382911205291748
196.25,0.0067810118198394775
196.5,-0.09153033047914505
196.75,-0.21277472376823425
197.0,-0.2961362600326538
197.25,-0.32027626037597656
197.5,-0.3023656904697418
197.75,-0.26986581087112427
198.0,-0.2312694787979126
198.25,-0.1701068878173828
198.5,-0.06513643264770508
198.75,0.08355829119682312
199.0,0.24721211194992065
199.25,0.3873920440673828
199.5,0.4843301773071289
199.75,0.5484380125999451
200.0,0.6026013493537903
200.25,0.649785041809082
200.5,0.6559114456176758
200.75,0.5681400299072266
201.0,0.359311580657959
201.25,0.06454691290855408
201.5,-0.2225257158279419
201.75,-0.39791733026504517
202.0,-0.40887823700904846
202.25,-0.2854693830013275
202.5,-0.1183866560459137
202.75,0.0016470849514007568
203.0,0.039771825075149536
203.25,0.029167741537094116
203.5,0.03356528282165527
203.75,0.090542733669281
204.0,0.17873910069465637
204.25,0.23221750557422638
204.5,0.18962864577770233
204.75,0.0411418080329895
205.0,-0.15976840257644653
205.25,-0.32589322328567505
205.5,-0.38471290469169617
205.75,-0.3139103949069977
206.0,-0.1453334093093872
206.25,0.05825112760066986
206.5,0.23434552550315857
206.75,0.34236904978752136
207.0,0.3702471852302551
207.25,0.33103063702583313
207.5,0.2557423710823059
207.75,0.18375679850578308
208.0,0.14894360303878784
208.25,0.16352412104606628
208.5,0.20798614621162415
208.75,0.2365640103816986
209.0,0.199622243642807
209.25,0.07205606251955032
209.5,-0.12960907816886902
209.75,-0.3528032898902893
210.0,-0.5340373516082764
210.25,-0.628092348575592
210.5,-0.6246180534362793
210.75,-0.5457097291946411
211.0,-0.43067482113838196
211.25,-0.3195839822292328
211.5,-0.24310144782066345
211.75,-0.21783259510993958
212.0,-0.24304215610027313
212.25,-0.2978303134441376
212.5,-0.34356236457824707
212.75,-0.3364711403846741
213.0,-0.24817408621311188
213.25,-0.08309761434793472
213.5,0.11989042162895203
213.75,0.3053620457649231
214.0,0.4288099408149719
214.25,0.4763806462287903
214.5,0.4646453857421875
214.75,0.42264747619628906
215.0,0.37089797854423523
215.25,0.3126603662967682
215.5,0.24204204976558685
215.75,0.15952835977077484
216.0,0.08066195249557495
216.25,0.029991716146469116
216.5,0.025180518627166748
216.75,0.06377905607223511
217.0,0.1226891577243805
217.25,0.17028546333312988
217.5,0.18230654299259186
217.75,0.15162235498428345
218.0,0.08791960775852203
218.25,0.010501764714717865
218.5,-0.0601218044757843
218.75,-0.10854394733905792
219.0,-0.128584623336792
219.25,-0.12549439072608948
219.5,-0.1145409345626831
219.75,-0.11380055546760559
220.0,-0.13255414366722107
220.25,-0.16184449195861816
220.5,-0.17528533935546875
220.75,-0.14258134365081787
221.0,-0.04882696270942688
221.25,0.09321734309196472
221.5,0.24699077010154724
221.75,0.37024110555648804
222.0,0.4351528286933899
222.25,0.4375036954879761
222.5,0.39078575372695923
222.75,0.31276416778564453
223.0,0.21609406173229218
223.25,0.10858569294214249
223.5,-0.0013989359140396118
223.75,-0.10345496237277985
224.0,-0.19105708599090576
224.25,-0.2686859965324402
224.5,-0.3498145341873169
224.75,-0.44281962513923645
225.0,-0.5346686840057373
225.25,-0.588655412197113
225.5,-0.5641648173332214
225.75,-0.4482783079147339
226.0,-0.2757396697998047
226.25,-0.11818864941596985
226.5,-0.04496517404913902
226.75,-0.08020173013210297
227.0,-0.18652991950511932
227.25,-0.288033664226532
227.5,-0.31695425510406494
227.75,-0.2516453266143799
228.0,-0.12069129198789597
228.25,0.02562982589006424
228.5,0.15135081112384796
228.75,0.2503005266189575
229.0,0.332753986120224
229.25,0.4002324640750885
229.5,0.4346415102481842
229.75,0.41352662444114685
230.0,0.3378429412841797
230.25,0.24474367499351501
230.5,0.18857038021087646
230.75,0.20056548714637756
231.0,0.2590227723121643
231.25,0.2974283993244171
231.5,0.2500545382499695
231.75,0.10385546833276749
232.0,-0.08281795680522919
232.25,-0.21190115809440613
232.5,-0.2081041783094406
232.75,-0.06918845325708389
233.0,0.13105909526348114
233.25,0.2885461449623108
233.5,0.33057931065559387
233.75,0.2516856789588928
234.0,0.10280075669288635
234.25,-0.05230788514018059
234.5,-0.17814593017101288
234.75,-0.2774779796600342
235.0,-0.36869779229164124
235.25,-0.45456334948539734
235.5,-0.5102317929267883
235.75,-0.5000172257423401
236.0,-0.4072704315185547
236.25,-0.25131282210350037
236.5,-0.07672785222530365
236.75,0.07636943459510803
237.0,0.19674575328826904
237.25,0.3014747202396393
237.5,0.41130053997039795
237.75,0.5227936506271362
238.0,0.6009770631790161
238.25,0.600006103515625
238.5,0.49692919850349426
238.75,0.31287410855293274
239.0,0.10495942831039429
239.25,-0.06589791178703308
239.5,-0.168416365981102
239.75,-0.21260502934455872
240.0,-0.2332519292831421
240.25,-0.25949805974960327
240.5,-0.2934621572494507
240.75,-0.3123740553855896
241.0,-0.2901191711425781
241.25,-0.22052812576293945
241.5,-0.12537066638469696
241.75,-0.043118566274642944
242.0,-0.00858984887599945
242.25,-0.037794679403305054
242.5,-0.12500500679016113
242.75,-0.2482643723487854
243.0,-0.3749852180480957
243.25,-0.46452853083610535
243.5,-0.47287023067474365
243.75,-0.3663988709449768
244.0,-0.1435643881559372
244.25,0.14892800152301788
244.5,0.422209769487381
244.75,0.5795271396636963
245.0,0.5640383958816528
245.25,0.39170947670936584
245.5,0.1455189287662506
245.75,-0.06922648847103119
246.0,-0.18232285976409912
246.25,-0.19276508688926697
246.5,-0.1582070291042328
246.75,-0.14871610701084137
247.0,-0.19750237464904785
247.25,-0.28170305490493774
247.5,-0.3434075713157654
247.75,-0.332288533449173
248.0,-0.23779533803462982
248.25,-0.08976961672306061
248.5,0.06824246048927307
248.75,0.20907527208328247
249.0,0.3320853114128113
249.25,0.44876259565353394
249.5,0.5596332550048828
249.75,0.6440773606300354
250.0,0.6718923449516296
250.25,0.6262896060943604
250.5,0.5183103084564209
250.75,0.3806338310241699
251.0,0.24650998413562775
251.25,0.131771519780159
251.5,0.03448835760354996
251.75,-0.049344319850206375
252.0,-0.10989534854888916
252.25,-0.12380154430866241
252.5,-0.07281839102506638
252.75,0.033601269125938416
253.0,0.15165653824806213
253.25,0.22119995951652527
253.5,0.19843226671218872
253.75,0.08146987110376358
254.0,-0.08872206509113312
254.25,-0.25265344977378845
254.5,-0.3655152916908264
254.75,-0.41825568675994873
255.0,-0.43501779437065125
255.25,-0.4516569674015045
255.5,-0.49097076058387756
255.75,-0.5498011112213135
256.0,-0.6034608483314514
256.25,-0.6218324303627014
256.5,-0.5860870480537415
256.75,-0.49695631861686707
257.0,-0.3719923496246338
257.25,-0.23540765047073364
257.5,-0.10719087719917297
257.75,0.002762928605079651
258.0,0.09323620051145554
258.25,0.16535338759422302
258.5,0.21665814518928528
258.75,0.24071753025054932
259.0,0.23304297029972076
259.25,0.19864512979984283
259.5,0.15382052958011627
259.75,0.11841670423746109
